# x_c f_c(xc) f_c_ohne(xc)
0.9436 5.96046e-07 5.86866e-07
0.944 5.96046e-07 5.86542e-07
0.9444 5.96046e-07 5.86218e-07
0.9448 5.96046e-07 5.85893e-07
0.9452 5.96046e-07 5.85569e-07
0.9456 5.96046e-07 5.85245e-07
0.946 5.96046e-07 5.84921e-07
0.9464 5.96046e-07 5.84596e-07
0.9468 5.96046e-07 5.84272e-07
0.9472 5.96046e-07 5.83947e-07
0.9476 5.96046e-07 5.83622e-07
0.948 5.96046e-07 5.83297e-07
0.9484 5.96046e-07 5.82972e-07
0.9488 5.96046e-07 5.82647e-07
0.9492 5.96046e-07 5.82322e-07
0.9496 5.96046e-07 5.81997e-07
0.95 5.96046e-07 5.81671e-07
0.9504 5.96046e-07 5.81346e-07
0.9508 5.96046e-07 5.81021e-07
0.9512 5.96046e-07 5.80695e-07
0.9516 5.96046e-07 5.80369e-07
0.952 5.36442e-07 5.80043e-07
0.9524 5.96046e-07 5.79718e-07
0.9528 5.36442e-07 5.79392e-07
0.9532 5.96046e-07 5.79065e-07
0.9536 5.96046e-07 5.78739e-07
0.954 5.36442e-07 5.78413e-07
0.9544 5.96046e-07 5.78087e-07
0.9548 5.36442e-07 5.7776e-07
0.9552 5.96046e-07 5.77434e-07
0.9556 5.96046e-07 5.77107e-07
0.956 5.96046e-07 5.7678e-07
0.9564 5.36442e-07 5.76454e-07
0.9568 5.96046e-07 5.76127e-07
0.9572 5.96046e-07 5.758e-07
0.9576 5.96046e-07 5.75473e-07
0.958 5.96046e-07 5.75145e-07
0.9584 5.96046e-07 5.74818e-07
0.9588 5.36442e-07 5.74491e-07
0.9592 5.96046e-07 5.74163e-07
0.9596 5.96046e-07 5.73836e-07
0.96 5.96046e-07 5.73508e-07
0.9604 5.36442e-07 5.7318e-07
0.9608 5.96046e-07 5.72853e-07
0.9612 5.96046e-07 5.72525e-07
0.9616 5.36442e-07 5.72197e-07
0.962 5.96046e-07 5.71869e-07
0.9624 5.96046e-07 5.7154e-07
0.9628 5.36442e-07 5.71212e-07
0.9632 5.96046e-07 5.70884e-07
0.9636 5.96046e-07 5.70555e-07
0.964 5.96046e-07 5.70227e-07
0.9644 5.36442e-07 5.69898e-07
0.9648 5.96046e-07 5.69569e-07
0.9652 5.96046e-07 5.69241e-07
0.9656 5.36442e-07 5.68912e-07
0.966 5.96046e-07 5.68583e-07
0.9664 5.96046e-07 5.68253e-07
0.9668 5.96046e-07 5.67924e-07
0.9672 5.36442e-07 5.67595e-07
0.9676 5.36442e-07 5.67266e-07
0.968 5.36442e-07 5.66936e-07
0.9684 5.96046e-07 5.66607e-07
0.9688 5.36442e-07 5.66277e-07
0.9692 5.36442e-07 5.65947e-07
0.9696 5.36442e-07 5.65617e-07
0.97 5.96046e-07 5.65287e-07
0.9704 5.96046e-07 5.64957e-07
0.9708 5.96046e-07 5.64627e-07
0.9712 5.96046e-07 5.64297e-07
0.9716 5.96046e-07 5.63967e-07
0.972 5.96046e-07 5.63637e-07
0.9724 5.96046e-07 5.63306e-07
0.9728 5.36442e-07 5.62976e-07
0.9732 5.36442e-07 5.62645e-07
0.9736 5.36442e-07 5.62314e-07
0.974 5.96046e-07 5.61983e-07
0.9744 5.96046e-07 5.61652e-07
0.9748 5.36442e-07 5.61321e-07
0.9752 5.36442e-07 5.6099e-07
0.9756 5.96046e-07 5.60659e-07
0.976 5.36442e-07 5.60328e-07
0.9764 5.36442e-07 5.59997e-07
0.9768 5.96046e-07 5.59665e-07
0.9772 5.36442e-07 5.59334e-07
0.9776 5.96046e-07 5.59002e-07
0.978 5.36442e-07 5.5867e-07
0.9784 5.36442e-07 5.58338e-07
0.9788 5.36442e-07 5.58007e-07
0.9792 5.96046e-07 5.57675e-07
0.9796 5.36442e-07 5.57342e-07
0.98 5.96046e-07 5.5701e-07
0.9804 5.96046e-07 5.56678e-07
0.9808 5.36442e-07 5.56346e-07
0.9812 5.96046e-07 5.56013e-07
0.9816 5.36442e-07 5.55681e-07
0.982 5.36442e-07 5.55348e-07
0.9824 5.36442e-07 5.55015e-07
0.9828 5.96046e-07 5.54683e-07
0.9832 5.96046e-07 5.5435e-07
0.9836 5.36442e-07 5.54017e-07
0.984 5.96046e-07 5.53684e-07
0.9844 5.96046e-07 5.53351e-07
0.9848 5.36442e-07 5.53017e-07
0.9852 5.36442e-07 5.52684e-07
0.9856 5.36442e-07 5.52351e-07
0.986 5.96046e-07 5.52017e-07
0.9864 5.36442e-07 5.51684e-07
0.9868 5.36442e-07 5.5135e-07
0.9872 5.36442e-07 5.51016e-07
0.9876 5.36442e-07 5.50682e-07
0.988 5.96046e-07 5.50348e-07
0.9884 5.36442e-07 5.50014e-07
0.9888 5.36442e-07 5.4968e-07
0.9892 5.96046e-07 5.49346e-07
0.9896 5.36442e-07 5.49012e-07
0.99 5.96046e-07 5.48677e-07
0.9904 5.96046e-07 5.48343e-07
0.9908 5.36442e-07 5.48008e-07
0.9912 5.36442e-07 5.47674e-07
0.9916 5.36442e-07 5.47339e-07
0.992 5.36442e-07 5.47004e-07
0.9924 5.36442e-07 5.46669e-07
0.9928 5.36442e-07 5.46334e-07
0.9932 5.36442e-07 5.45999e-07
0.9936 5.36442e-07 5.45664e-07
0.994 5.36442e-07 5.45329e-07
0.9944 5.96046e-07 5.44993e-07
0.9948 5.36442e-07 5.44658e-07
0.9952 5.36442e-07 5.44323e-07
0.9956 5.36442e-07 5.43987e-07
0.996 5.36442e-07 5.43651e-07
0.9964 5.96046e-07 5.43315e-07
0.9968 5.36442e-07 5.4298e-07
0.9972 5.96046e-07 5.42644e-07
0.9976 5.36442e-07 5.42308e-07
0.998 5.36442e-07 5.41971e-07
0.9984 5.36442e-07 5.41635e-07
0.9988 5.36442e-07 5.41299e-07
0.9992 5.36442e-07 5.40963e-07
0.9996 5.36442e-07 5.40626e-07
1 5.36442e-07 5.4029e-07
1.0004 4.76837e-07 5.39953e-07
1.0008 5.36442e-07 5.39616e-07
1.0012 5.36442e-07 5.3928e-07
1.0016 4.76837e-07 5.38943e-07
1.002 4.76837e-07 5.38606e-07
1.0024 4.76837e-07 5.38269e-07
1.0028 5.36442e-07 5.37932e-07
1.0032 4.76837e-07 5.37594e-07
1.0036 4.76837e-07 5.37257e-07
1.004 4.76837e-07 5.3692e-07
1.0044 5.36442e-07 5.36582e-07
1.0048 4.76837e-07 5.36245e-07
1.0052 4.76837e-07 5.35907e-07
1.0056 4.76837e-07 5.3557e-07
1.006 5.36442e-07 5.35232e-07
1.0064 5.36442e-07 5.34894e-07
1.0068 5.36442e-07 5.34556e-07
1.0072 5.36442e-07 5.34218e-07
1.0076 4.76837e-07 5.3388e-07
1.008 4.76837e-07 5.33541e-07
1.0084 4.76837e-07 5.33203e-07
1.0088 5.36442e-07 5.32865e-07
1.0092 4.76837e-07 5.32526e-07
1.0096 4.76837e-07 5.32188e-07
1.01 4.76837e-07 5.31849e-07
1.0104 5.36442e-07 5.3151e-07
1.0108 4.76837e-07 5.31172e-07
1.0112 4.76837e-07 5.30833e-07
1.0116 5.36442e-07 5.30494e-07
1.012 4.76837e-07 5.30155e-07
1.0124 5.36442e-07 5.29815e-07
1.0128 4.76837e-07 5.29476e-07
1.0132 4.76837e-07 5.29137e-07
1.0136 5.36442e-07 5.28797e-07
1.014 5.36442e-07 5.28458e-07
1.0144 4.76837e-07 5.28118e-07
1.0148 5.36442e-07 5.27779e-07
1.0152 4.76837e-07 5.27439e-07
1.0156 4.76837e-07 5.27099e-07
1.016 5.36442e-07 5.26759e-07
1.0164 4.76837e-07 5.26419e-07
1.0168 4.76837e-07 5.26079e-07
1.0172 4.76837e-07 5.25739e-07
1.0176 5.36442e-07 5.25399e-07
1.018 4.76837e-07 5.25058e-07
1.0184 4.76837e-07 5.24718e-07
1.0188 5.36442e-07 5.24377e-07
1.0192 4.76837e-07 5.24037e-07
1.0196 4.76837e-07 5.23696e-07
1.02 4.76837e-07 5.23355e-07
1.0204 5.36442e-07 5.23015e-07
1.0208 4.76837e-07 5.22674e-07
1.0212 4.76837e-07 5.22333e-07
1.0216 5.36442e-07 5.21991e-07
1.022 4.76837e-07 5.2165e-07
1.0224 4.76837e-07 5.21309e-07
1.0228 4.76837e-07 5.20968e-07
1.0232 5.36442e-07 5.20626e-07
1.0236 4.76837e-07 5.20285e-07
1.024 4.76837e-07 5.19943e-07
1.0244 5.36442e-07 5.19601e-07
1.0248 4.76837e-07 5.1926e-07
1.0252 4.76837e-07 5.18918e-07
1.0256 4.76837e-07 5.18576e-07
1.026 4.76837e-07 5.18234e-07
1.0264 5.36442e-07 5.17892e-07
1.0268 4.76837e-07 5.1755e-07
1.0272 4.76837e-07 5.17207e-07
1.0276 4.76837e-07 5.16865e-07
1.028 4.76837e-07 5.16523e-07
1.0284 4.76837e-07 5.1618e-07
1.0288 4.76837e-07 5.15838e-07
1.0292 5.36442e-07 5.15495e-07
1.0296 4.76837e-07 5.15152e-07
1.03 4.76837e-07 5.14809e-07
1.0304 4.76837e-07 5.14466e-07
1.0308 4.76837e-07 5.14123e-07
1.0312 5.36442e-07 5.1378e-07
1.0316 4.76837e-07 5.13437e-07
1.032 4.76837e-07 5.13094e-07
1.0324 4.76837e-07 5.12751e-07
1.0328 4.76837e-07 5.12407e-07
1.0332 4.76837e-07 5.12064e-07
1.0336 4.76837e-07 5.1172e-07
1.034 4.76837e-07 5.11376e-07
1.0344 4.76837e-07 5.11033e-07
1.0348 5.36442e-07 5.10689e-07
1.0352 4.76837e-07 5.10345e-07
1.0356 4.76837e-07 5.10001e-07
1.036 4.76837e-07 5.09657e-07
1.0364 4.76837e-07 5.09313e-07
1.0368 4.76837e-07 5.08969e-07
1.0372 4.76837e-07 5.08624e-07
1.0376 4.76837e-07 5.0828e-07
1.038 4.76837e-07 5.07935e-07
1.0384 5.36442e-07 5.07591e-07
1.0388 4.76837e-07 5.07246e-07
1.0392 4.76837e-07 5.06901e-07
1.0396 4.76837e-07 5.06557e-07
1.04 4.76837e-07 5.06212e-07
1.0404 4.76837e-07 5.05867e-07
1.0408 4.76837e-07 5.05522e-07
1.0412 4.76837e-07 5.05177e-07
1.0416 4.76837e-07 5.04832e-07
1.042 4.76837e-07 5.04486e-07
1.0424 4.76837e-07 5.04141e-07
1.0428 4.76837e-07 5.03795e-07
1.0432 4.76837e-07 5.0345e-07
1.0436 4.76837e-07 5.03104e-07
1.044 4.76837e-07 5.02759e-07
1.0444 4.76837e-07 5.02413e-07
1.0448 4.76837e-07 5.02067e-07
1.0452 4.76837e-07 5.01721e-07
1.0456 4.76837e-07 5.01375e-07
1.046 4.76837e-07 5.01029e-07
1.0464 4.76837e-07 5.00683e-07
1.0468 4.76837e-07 5.00337e-07
1.0472 4.76837e-07 4.9999e-07
1.0476 4.76837e-07 4.99644e-07
1.048 4.76837e-07 4.99297e-07
1.0484 4.76837e-07 4.98951e-07
1.0488 4.76837e-07 4.98604e-07
1.0492 4.76837e-07 4.98257e-07
1.0496 4.76837e-07 4.97911e-07
1.05 4.76837e-07 4.97564e-07
1.0504 4.76837e-07 4.97217e-07
1.0508 4.76837e-07 4.9687e-07
1.0512 4.76837e-07 4.96523e-07
1.0516 4.76837e-07 4.96175e-07
1.052 4.76837e-07 4.95828e-07
1.0524 4.76837e-07 4.95481e-07
1.0528 4.76837e-07 4.95133e-07
1.0532 4.76837e-07 4.94786e-07
1.0536 4.76837e-07 4.94438e-07
1.054 4.76837e-07 4.94091e-07
1.0544 4.76837e-07 4.93743e-07
1.0548 4.76837e-07 4.93395e-07
1.0552 4.76837e-07 4.93047e-07
1.0556 4.76837e-07 4.92699e-07
1.056 4.76837e-07 4.92351e-07
1.0564 4.76837e-07 4.92003e-07
1.0568 4.76837e-07 4.91655e-07
1.0572 4.76837e-07 4.91306e-07
1.0576 4.76837e-07 4.90958e-07
1.058 4.76837e-07 4.90609e-07
1.0584 4.76837e-07 4.90261e-07
1.0588 4.76837e-07 4.89912e-07
1.0592 4.76837e-07 4.89563e-07
1.0596 4.76837e-07 4.89215e-07
1.06 4.17233e-07 4.88866e-07
1.0604 4.76837e-07 4.88517e-07
1.0608 4.17233e-07 4.88168e-07
1.0612 4.76837e-07 4.87819e-07
1.0616 4.76837e-07 4.8747e-07
1.062 4.76837e-07 4.8712e-07
1.0624 4.76837e-07 4.86771e-07
1.0628 4.76837e-07 4.86422e-07
1.0632 4.76837e-07 4.86072e-07
1.0636 4.76837e-07 4.85723e-07
1.064 4.76837e-07 4.85373e-07
1.0644 4.76837e-07 4.85023e-07
1.0648 4.76837e-07 4.84673e-07
1.0652 4.76837e-07 4.84324e-07
1.0656 4.76837e-07 4.83974e-07
1.066 4.76837e-07 4.83624e-07
1.0664 4.76837e-07 4.83274e-07
1.0668 4.76837e-07 4.82923e-07
1.0672 4.76837e-07 4.82573e-07
1.0676 4.76837e-07 4.82223e-07
1.068 4.17233e-07 4.81872e-07
1.0684 4.17233e-07 4.81522e-07
1.0688 4.17233e-07 4.81171e-07
1.0692 4.76837e-07 4.80821e-07
1.0696 4.76837e-07 4.8047e-07
1.07 4.76837e-07 4.80119e-07
1.0704 4.76837e-07 4.79768e-07
1.0708 4.17233e-07 4.79417e-07
1.0712 4.76837e-07 4.79066e-07
1.0716 4.17233e-07 4.78715e-07
1.072 4.17233e-07 4.78364e-07
1.0724 4.76837e-07 4.78013e-07
1.0728 4.17233e-07 4.77661e-07
1.0732 4.76837e-07 4.7731e-07
1.0736 4.76837e-07 4.76959e-07
1.074 4.76837e-07 4.76607e-07
1.0744 4.76837e-07 4.76255e-07
1.0748 4.17233e-07 4.75904e-07
1.0752 4.17233e-07 4.75552e-07
1.0756 4.17233e-07 4.752e-07
1.076 4.76837e-07 4.74848e-07
1.0764 4.76837e-07 4.74496e-07
1.0768 4.17233e-07 4.74144e-07
1.0772 4.76837e-07 4.73792e-07
1.0776 4.76837e-07 4.73439e-07
1.078 4.17233e-07 4.73087e-07
1.0784 4.17233e-07 4.72735e-07
1.0788 4.17233e-07 4.72382e-07
1.0792 4.76837e-07 4.7203e-07
1.0796 4.76837e-07 4.71677e-07
1.08 4.76837e-07 4.71324e-07
1.0804 4.76837e-07 4.70972e-07
1.0808 4.17233e-07 4.70619e-07
1.0812 4.76837e-07 4.70266e-07
1.0816 4.76837e-07 4.69913e-07
1.082 4.76837e-07 4.6956e-07
1.0824 4.17233e-07 4.69207e-07
1.0828 4.76837e-07 4.68853e-07
1.0832 4.76837e-07 4.685e-07
1.0836 4.76837e-07 4.68147e-07
1.084 4.17233e-07 4.67793e-07
1.0844 4.76837e-07 4.6744e-07
1.0848 4.17233e-07 4.67086e-07
1.0852 4.17233e-07 4.66732e-07
1.0856 4.76837e-07 4.66379e-07
1.086 4.76837e-07 4.66025e-07
1.0864 4.76837e-07 4.65671e-07
1.0868 4.17233e-07 4.65317e-07
1.0872 4.17233e-07 4.64963e-07
1.0876 4.76837e-07 4.64609e-07
1.088 4.17233e-07 4.64255e-07
1.0884 4.17233e-07 4.639e-07
1.0888 4.76837e-07 4.63546e-07
1.0892 4.17233e-07 4.63192e-07
1.0896 4.76837e-07 4.62837e-07
1.09 4.17233e-07 4.62483e-07
1.0904 4.17233e-07 4.62128e-07
1.0908 4.17233e-07 4.61773e-07
1.0912 4.17233e-07 4.61418e-07
1.0916 4.17233e-07 4.61064e-07
1.092 4.76837e-07 4.60709e-07
1.0924 4.17233e-07 4.60354e-07
1.0928 4.76837e-07 4.59999e-07
1.0932 4.17233e-07 4.59643e-07
1.0936 4.17233e-07 4.59288e-07
1.094 4.76837e-07 4.58933e-07
1.0944 4.17233e-07 4.58577e-07
1.0948 4.17233e-07 4.58222e-07
1.0952 4.17233e-07 4.57866e-07
1.0956 4.17233e-07 4.57511e-07
1.096 4.17233e-07 4.57155e-07
1.0964 4.17233e-07 4.56799e-07
1.0968 4.17233e-07 4.56444e-07
1.0972 4.17233e-07 4.56088e-07
1.0976 4.17233e-07 4.55732e-07
1.098 4.17233e-07 4.55376e-07
1.0984 4.17233e-07 4.5502e-07
1.0988 4.17233e-07 4.54663e-07
1.0992 4.17233e-07 4.54307e-07
1.0996 4.17233e-07 4.53951e-07
1.1 4.17233e-07 4.53594e-07
1.1004 4.17233e-07 4.53238e-07
1.1008 4.17233e-07 4.52881e-07
1.1012 4.17233e-07 4.52525e-07
1.1016 4.17233e-07 4.52168e-07
1.102 4.17233e-07 4.51811e-07
1.1024 4.17233e-07 4.51455e-07
1.1028 4.17233e-07 4.51098e-07
1.1032 4.17233e-07 4.50741e-07
1.1036 4.17233e-07 4.50384e-07
1.104 4.17233e-07 4.50027e-07
1.1044 4.17233e-07 4.49669e-07
1.1048 4.17233e-07 4.49312e-07
1.1052 4.76837e-07 4.48955e-07
1.1056 4.17233e-07 4.48597e-07
1.106 4.17233e-07 4.4824e-07
1.1064 4.17233e-07 4.47882e-07
1.1068 4.17233e-07 4.47525e-07
1.1072 4.17233e-07 4.47167e-07
1.1076 4.17233e-07 4.46809e-07
1.108 4.17233e-07 4.46451e-07
1.1084 4.76837e-07 4.46093e-07
1.1088 4.17233e-07 4.45735e-07
1.1092 4.17233e-07 4.45377e-07
1.1096 4.17233e-07 4.45019e-07
1.11 4.76837e-07 4.44661e-07
1.1104 4.17233e-07 4.44303e-07
1.1108 4.17233e-07 4.43944e-07
1.1112 4.17233e-07 4.43586e-07
1.1116 4.17233e-07 4.43228e-07
1.112 4.17233e-07 4.42869e-07
1.1124 4.17233e-07 4.4251e-07
1.1128 4.17233e-07 4.42152e-07
1.1132 4.17233e-07 4.41793e-07
1.1136 4.17233e-07 4.41434e-07
1.114 4.17233e-07 4.41075e-07
1.1144 4.17233e-07 4.40716e-07
1.1148 4.17233e-07 4.40357e-07
1.1152 4.17233e-07 4.39998e-07
1.1156 4.17233e-07 4.39639e-07
1.116 4.17233e-07 4.3928e-07
1.1164 4.17233e-07 4.3892e-07
1.1168 4.17233e-07 4.38561e-07
1.1172 4.17233e-07 4.38201e-07
1.1176 4.17233e-07 4.37842e-07
1.118 4.17233e-07 4.37482e-07
1.1184 4.17233e-07 4.37123e-07
1.1188 4.17233e-07 4.36763e-07
1.1192 4.17233e-07 4.36403e-07
1.1196 4.17233e-07 4.36043e-07
1.12 4.17233e-07 4.35683e-07
1.1204 4.17233e-07 4.35323e-07
1.1208 4.17233e-07 4.34963e-07
1.1212 4.17233e-07 4.34603e-07
1.1216 4.17233e-07 4.34243e-07
1.122 4.17233e-07 4.33882e-07
1.1224 4.17233e-07 4.33522e-07
1.1228 4.17233e-07 4.33162e-07
1.1232 4.17233e-07 4.32801e-07
1.1236 4.17233e-07 4.3244e-07
1.124 3.57628e-07 4.3208e-07
1.1244 3.57628e-07 4.31719e-07
1.1248 4.17233e-07 4.31358e-07
1.1252 4.17233e-07 4.30997e-07
1.1256 4.17233e-07 4.30636e-07
1.126 3.57628e-07 4.30275e-07
1.1264 4.17233e-07 4.29914e-07
1.1268 4.17233e-07 4.29553e-07
1.1272 4.17233e-07 4.29192e-07
1.1276 4.17233e-07 4.28831e-07
1.128 4.17233e-07 4.28469e-07
1.1284 4.17233e-07 4.28108e-07
1.1288 4.17233e-07 4.27747e-07
1.1292 4.17233e-07 4.27385e-07
1.1296 4.17233e-07 4.27023e-07
1.13 4.17233e-07 4.26662e-07
1.1304 3.57628e-07 4.263e-07
1.1308 4.17233e-07 4.25938e-07
1.1312 3.57628e-07 4.25576e-07
1.1316 4.17233e-07 4.25214e-07
1.132 4.17233e-07 4.24852e-07
1.1324 3.57628e-07 4.2449e-07
1.1328 3.57628e-07 4.24128e-07
1.1332 4.17233e-07 4.23766e-07
1.1336 3.57628e-07 4.23404e-07
1.134 4.17233e-07 4.23041e-07
1.1344 4.17233e-07 4.22679e-07
1.1348 4.17233e-07 4.22316e-07
1.1352 4.17233e-07 4.21954e-07
1.1356 4.17233e-07 4.21591e-07
1.136 4.17233e-07 4.21228e-07
1.1364 4.17233e-07 4.20866e-07
1.1368 4.17233e-07 4.20503e-07
1.1372 4.17233e-07 4.2014e-07
1.1376 4.17233e-07 4.19777e-07
1.138 4.17233e-07 4.19414e-07
1.1384 4.17233e-07 4.19051e-07
1.1388 3.57628e-07 4.18688e-07
1.1392 3.57628e-07 4.18324e-07
1.1396 4.17233e-07 4.17961e-07
1.14 3.57628e-07 4.17598e-07
1.1404 3.57628e-07 4.17234e-07
1.1408 4.17233e-07 4.16871e-07
1.1412 4.17233e-07 4.16507e-07
1.1416 3.57628e-07 4.16143e-07
1.142 3.57628e-07 4.1578e-07
1.1424 4.17233e-07 4.15416e-07
1.1428 3.57628e-07 4.15052e-07
1.1432 4.17233e-07 4.14688e-07
1.1436 3.57628e-07 4.14324e-07
1.144 3.57628e-07 4.1396e-07
1.1444 4.17233e-07 4.13596e-07
1.1448 4.17233e-07 4.13232e-07
1.1452 3.57628e-07 4.12868e-07
1.1456 3.57628e-07 4.12503e-07
1.146 4.17233e-07 4.12139e-07
1.1464 3.57628e-07 4.11775e-07
1.1468 4.17233e-07 4.1141e-07
1.1472 3.57628e-07 4.11046e-07
1.1476 3.57628e-07 4.10681e-07
1.148 4.17233e-07 4.10316e-07
1.1484 4.17233e-07 4.09951e-07
1.1488 3.57628e-07 4.09587e-07
1.1492 3.57628e-07 4.09222e-07
1.1496 4.17233e-07 4.08857e-07
1.15 3.57628e-07 4.08492e-07
1.1504 4.17233e-07 4.08127e-07
1.1508 3.57628e-07 4.07762e-07
1.1512 3.57628e-07 4.07396e-07
1.1516 4.17233e-07 4.07031e-07
1.152 3.57628e-07 4.06666e-07
1.1524 4.17233e-07 4.063e-07
1.1528 3.57628e-07 4.05935e-07
1.1532 4.17233e-07 4.05569e-07
1.1536 4.17233e-07 4.05204e-07
1.154 3.57628e-07 4.04838e-07
1.1544 4.17233e-07 4.04472e-07
1.1548 3.57628e-07 4.04106e-07
1.1552 4.17233e-07 4.03741e-07
1.1556 4.17233e-07 4.03375e-07
1.156 3.57628e-07 4.03009e-07
1.1564 3.57628e-07 4.02643e-07
1.1568 4.17233e-07 4.02276e-07
1.1572 4.17233e-07 4.0191e-07
1.1576 3.57628e-07 4.01544e-07
1.158 3.57628e-07 4.01178e-07
1.1584 3.57628e-07 4.00811e-07
1.1588 3.57628e-07 4.00445e-07
1.1592 4.17233e-07 4.00078e-07
1.1596 3.57628e-07 3.99712e-07
1.16 3.57628e-07 3.99345e-07
1.1604 3.57628e-07 3.98978e-07
1.1608 3.57628e-07 3.98612e-07
1.1612 4.17233e-07 3.98245e-07
1.1616 4.17233e-07 3.97878e-07
1.162 3.57628e-07 3.97511e-07
1.1624 3.57628e-07 3.97144e-07
1.1628 3.57628e-07 3.96777e-07
1.1632 3.57628e-07 3.9641e-07
1.1636 4.17233e-07 3.96042e-07
1.164 3.57628e-07 3.95675e-07
1.1644 4.17233e-07 3.95308e-07
1.1648 3.57628e-07 3.9494e-07
1.1652 4.17233e-07 3.94573e-07
1.1656 3.57628e-07 3.94205e-07
1.166 3.57628e-07 3.93838e-07
1.1664 3.57628e-07 3.9347e-07
1.1668 3.57628e-07 3.93103e-07
1.1672 3.57628e-07 3.92735e-07
1.1676 3.57628e-07 3.92367e-07
1.168 3.57628e-07 3.91999e-07
1.1684 4.17233e-07 3.91631e-07
1.1688 3.57628e-07 3.91263e-07
1.1692 3.57628e-07 3.90895e-07
1.1696 3.57628e-07 3.90527e-07
1.17 3.57628e-07 3.90159e-07
1.1704 3.57628e-07 3.8979e-07
1.1708 3.57628e-07 3.89422e-07
1.1712 3.57628e-07 3.89053e-07
1.1716 3.57628e-07 3.88685e-07
1.172 3.57628e-07 3.88316e-07
1.1724 3.57628e-07 3.87948e-07
1.1728 3.57628e-07 3.87579e-07
1.1732 3.57628e-07 3.8721e-07
1.1736 4.17233e-07 3.86842e-07
1.174 3.57628e-07 3.86473e-07
1.1744 3.57628e-07 3.86104e-07
1.1748 4.17233e-07 3.85735e-07
1.1752 4.17233e-07 3.85366e-07
1.1756 3.57628e-07 3.84997e-07
1.176 3.57628e-07 3.84628e-07
1.1764 3.57628e-07 3.84259e-07
1.1768 3.57628e-07 3.83889e-07
1.1772 3.57628e-07 3.8352e-07
1.1776 3.57628e-07 3.83151e-07
1.178 4.17233e-07 3.82781e-07
1.1784 3.57628e-07 3.82412e-07
1.1788 4.17233e-07 3.82042e-07
1.1792 3.57628e-07 3.81672e-07
1.1796 4.17233e-07 3.81303e-07
1.18 3.57628e-07 3.80933e-07
1.1804 3.57628e-07 3.80563e-07
1.1808 3.57628e-07 3.80193e-07
1.1812 3.57628e-07 3.79823e-07
1.1816 3.57628e-07 3.79453e-07
1.182 3.57628e-07 3.79083e-07
1.1824 4.17233e-07 3.78713e-07
1.1828 3.57628e-07 3.78343e-07
1.1832 3.57628e-07 3.77973e-07
1.1836 3.57628e-07 3.77602e-07
1.184 3.57628e-07 3.77232e-07
1.1844 3.57628e-07 3.76861e-07
1.1848 3.57628e-07 3.76491e-07
1.1852 3.57628e-07 3.7612e-07
1.1856 3.57628e-07 3.7575e-07
1.186 3.57628e-07 3.75379e-07
1.1864 3.57628e-07 3.75008e-07
1.1868 3.57628e-07 3.74638e-07
1.1872 3.57628e-07 3.74267e-07
1.1876 3.57628e-07 3.73896e-07
1.188 3.57628e-07 3.73525e-07
1.1884 3.57628e-07 3.73154e-07
1.1888 3.57628e-07 3.72783e-07
1.1892 3.57628e-07 3.72412e-07
1.1896 3.57628e-07 3.7204e-07
1.19 3.57628e-07 3.71669e-07
1.1904 2.98023e-07 3.71298e-07
1.1908 3.57628e-07 3.70926e-07
1.1912 3.57628e-07 3.70555e-07
1.1916 2.98023e-07 3.70184e-07
1.192 3.57628e-07 3.69812e-07
1.1924 3.57628e-07 3.6944e-07
1.1928 3.57628e-07 3.69069e-07
1.1932 3.57628e-07 3.68697e-07
1.1936 3.57628e-07 3.68325e-07
1.194 3.57628e-07 3.67953e-07
1.1944 3.57628e-07 3.67581e-07
1.1948 3.57628e-07 3.67209e-07
1.1952 3.57628e-07 3.66837e-07
1.1956 3.57628e-07 3.66465e-07
1.196 3.57628e-07 3.66093e-07
1.1964 3.57628e-07 3.65721e-07
1.1968 3.57628e-07 3.65349e-07
1.1972 3.57628e-07 3.64976e-07
1.1976 3.57628e-07 3.64604e-07
1.198 3.57628e-07 3.64231e-07
1.1984 3.57628e-07 3.63859e-07
1.1988 3.57628e-07 3.63486e-07
1.1992 3.57628e-07 3.63114e-07
1.1996 3.57628e-07 3.62741e-07
1.2 3.57628e-07 3.62368e-07
1.2004 3.57628e-07 3.61996e-07
1.2008 3.57628e-07 3.61623e-07
1.2012 3.57628e-07 3.6125e-07
1.2016 3.57628e-07 3.60877e-07
1.202 3.57628e-07 3.60504e-07
1.2024 3.57628e-07 3.60131e-07
1.2028 3.57628e-07 3.59758e-07
1.2032 3.57628e-07 3.59384e-07
1.2036 3.57628e-07 3.59011e-07
1.204 2.98023e-07 3.58638e-07
1.2044 3.57628e-07 3.58264e-07
1.2048 2.98023e-07 3.57891e-07
1.2052 3.57628e-07 3.57518e-07
1.2056 2.98023e-07 3.57144e-07
1.206 2.98023e-07 3.5677e-07
1.2064 3.57628e-07 3.56397e-07
1.2068 2.98023e-07 3.56023e-07
1.2072 3.57628e-07 3.55649e-07
1.2076 3.57628e-07 3.55275e-07
1.208 3.57628e-07 3.54902e-07
1.2084 3.57628e-07 3.54528e-07
1.2088 2.98023e-07 3.54154e-07
1.2092 3.57628e-07 3.5378e-07
1.2096 2.98023e-07 3.53405e-07
1.21 2.98023e-07 3.53031e-07
1.2104 3.57628e-07 3.52657e-07
1.2108 3.57628e-07 3.52283e-07
1.2112 2.98023e-07 3.51908e-07
1.2116 3.57628e-07 3.51534e-07
1.212 3.57628e-07 3.5116e-07
