# x_a f_a(xa) f_a_ohne(xa)
7.33492e+06 2.47589e-11 2.51696e-11
7.33591e+06 -2.96652e-12 2.51645e-11
7.3369e+06 1.76925e-12 2.51594e-11
7.33789e+06 5.3312e-11 2.51544e-11
7.33888e+06 4.66471e-11 2.51493e-11
7.33987e+06 3.99822e-11 2.51442e-11
7.34086e+06 4.38831e-11 2.51391e-11
7.34185e+06 4.0302e-11 2.5134e-11
7.34284e+06 -1.43814e-11 2.51289e-11
7.34383e+06 3.31397e-11 2.51238e-11
7.34482e+06 4.72085e-11 2.51188e-11
7.34581e+06 4.27036e-11 2.51137e-11
7.3468e+06 3.10862e-11 2.51086e-11
7.34779e+06 2.65814e-11 2.51035e-11
7.34878e+06 3.35376e-11 2.50985e-11
7.34977e+06 5.01075e-11 2.50934e-11
7.35076e+06 3.75735e-11 2.50883e-11
7.35175e+06 3.21592e-11 2.50833e-11
7.35274e+06 1.23421e-11 2.50782e-11
7.35373e+06 2.48974e-11 2.50731e-11
7.35472e+06 3.74527e-11 2.50681e-11
7.35571e+06 2.80274e-11 2.5063e-11
7.3567e+06 4.46079e-11 2.50579e-11
7.35769e+06 5.18696e-12 2.50529e-11
7.35868e+06 1.68434e-11 2.50478e-11
7.35967e+06 6.52634e-12 2.50428e-11
7.36066e+06 4.52616e-11 2.50377e-11
7.36165e+06 5.60334e-11 2.50327e-11
7.36264e+06 3.77014e-11 2.50276e-11
7.36363e+06 1.93694e-11 2.50226e-11
7.36462e+06 1.42109e-13 2.50175e-11
7.36561e+06 3.20028e-11 2.50125e-11
7.3666e+06 3.47598e-11 2.50074e-11
7.36759e+06 2.27018e-11 2.50024e-11
7.36858e+06 3.26033e-11 2.49974e-11
7.36957e+06 5.09601e-11 2.49923e-11
7.37056e+06 3.49019e-11 2.49873e-11
7.37155e+06 1.16955e-11 2.49823e-11
7.37254e+06 1.7593e-11 2.49772e-11
7.37353e+06 2.94875e-11 2.49722e-11
7.37452e+06 3.45324e-11 2.49672e-11
7.37551e+06 3.95772e-11 2.49621e-11
7.3765e+06 1.55183e-11 2.49571e-11
7.37749e+06 4.97948e-11 2.49521e-11
7.37848e+06 2.95586e-12 2.49471e-11
7.37947e+06 2.19416e-11 2.49421e-11
7.38046e+06 4.20641e-12 2.4937e-11
7.38145e+06 5.05409e-11 2.4932e-11
7.38244e+06 2.16467e-11 2.4927e-11
7.38343e+06 2.18563e-11 2.4922e-11
7.38442e+06 2.20659e-11 2.4917e-11
7.38541e+06 -1.3479e-11 2.4912e-11
7.3864e+06 -1.40901e-11 2.4907e-11
7.38739e+06 3.63336e-11 2.4902e-11
7.38838e+06 3.57225e-11 2.48969e-11
7.38937e+06 -6.37357e-12 2.48919e-11
7.39036e+06 1.41327e-11 2.48869e-11
7.39135e+06 3.4639e-11 2.48819e-11
7.39234e+06 3.32214e-11 2.48769e-11
7.39333e+06 5.75682e-11 2.48719e-11
7.39432e+06 5.53584e-11 2.4867e-11
7.39531e+06 -5.05906e-12 2.4862e-11
7.3963e+06 3.65645e-11 2.4857e-11
7.39729e+06 3.43547e-11 2.4852e-11
7.39828e+06 3.95062e-11 2.4847e-11
7.39927e+06 3.33102e-11 2.4842e-11
7.40026e+06 2.71143e-11 2.4837e-11
7.40125e+06 -8.18545e-12 2.4832e-11
7.40224e+06 5.51807e-11 2.48271e-11
7.40323e+06 -2.79954e-12 2.48221e-11
7.40422e+06 1.21361e-11 2.48171e-11
7.40521e+06 4.89777e-11 2.48121e-11
7.4062e+06 5.4996e-11 2.48071e-11
7.40719e+06 4.72653e-11 2.48022e-11
7.40818e+06 1.04308e-11 2.47972e-11
7.40917e+06 1.73941e-11 2.47922e-11
7.41016e+06 7.33991e-12 2.47873e-11
7.41115e+06 1.75255e-11 2.47823e-11
7.41214e+06 2.77112e-11 2.47773e-11
7.41313e+06 8.79297e-12 2.47724e-11
7.41412e+06 5.4925e-11 2.47674e-11
7.41511e+06 3.52571e-11 2.47624e-11
7.4161e+06 2.28049e-11 2.47575e-11
7.41709e+06 3.22409e-11 2.47525e-11
7.41808e+06 4.31015e-11 2.47476e-11
7.41907e+06 8.17124e-13 2.47426e-11
7.42006e+06 3.13989e-11 2.47377e-11
7.42105e+06 1.09956e-11 2.47327e-11
7.42204e+06 4.48495e-11 2.47278e-11
7.42303e+06 5.28289e-11 2.47228e-11
7.42402e+06 2.60059e-12 2.47179e-11
7.42501e+06 5.43281e-11 2.47129e-11
7.426e+06 3.32037e-11 2.4708e-11
7.42699e+06 -9.91918e-12 2.47031e-11
7.42798e+06 1.59588e-11 2.46981e-11
7.42897e+06 1.99663e-11 2.46932e-11
7.42996e+06 2.39737e-11 2.46882e-11
7.43095e+06 -1.15534e-11 2.46833e-11
7.43194e+06 4.27178e-11 2.46784e-11
7.43293e+06 9.67759e-12 2.46734e-11
7.43392e+06 1.29816e-11 2.46685e-11
7.43491e+06 4.43379e-11 2.46636e-11
7.4359e+06 4.69527e-11 2.46587e-11
7.43689e+06 -8.6402e-12 2.46537e-11
7.43788e+06 1.58309e-11 2.46488e-11
7.43887e+06 -5.29354e-12 2.46439e-11
7.43986e+06 -6.64357e-12 2.4639e-11
7.44085e+06 4.2963e-11 2.46341e-11
7.44184e+06 1.25091e-11 2.46292e-11
7.44283e+06 1.1859e-11 2.46242e-11
7.44382e+06 2.57927e-12 2.46193e-11
7.44481e+06 5.57776e-13 2.46144e-11
7.4458e+06 4.22276e-11 2.46095e-11
7.44679e+06 5.76392e-11 2.46046e-11
7.44778e+06 5.49605e-11 2.45997e-11
7.44877e+06 -5.92593e-12 2.45948e-11
7.44976e+06 3.50724e-11 2.45899e-11
7.45075e+06 3.61666e-11 2.4585e-11
7.45174e+06 7.69518e-12 2.45801e-11
7.45273e+06 2.28937e-11 2.45752e-11
7.45372e+06 -1.28466e-11 2.45703e-11
7.45471e+06 9.62075e-12 2.45654e-11
7.4557e+06 5.82077e-11 2.45605e-11
7.45669e+06 2.18279e-11 2.45556e-11
7.45768e+06 2.91038e-11 2.45507e-11
7.45867e+06 0 2.45458e-11
7.45966e+06 1.38698e-11 2.4541e-11
7.46065e+06 4.96101e-11 2.45361e-11
7.46164e+06 1.2605e-11 2.45312e-11
7.46263e+06 2.65246e-11 2.45263e-11
7.46362e+06 3.15765e-11 2.45214e-11
7.46461e+06 -9.37916e-12 2.45165e-11
7.4656e+06 5.15072e-11 2.45117e-11
7.46659e+06 3.96554e-11 2.45068e-11
7.46758e+06 -6.9349e-12 2.45019e-11
7.46857e+06 2.41585e-12 2.4497e-11
7.46956e+06 1.17666e-11 2.44922e-11
7.47055e+06 -7.9865e-12 2.44873e-11
7.47154e+06 4.18012e-11 2.44824e-11
7.47253e+06 -3.55271e-13 2.44776e-11
7.47352e+06 3.01981e-11 2.44727e-11
7.47451e+06 9.84457e-12 2.44679e-11
7.4755e+06 3.24363e-11 2.4463e-11
7.47649e+06 1.14966e-11 2.44581e-11
7.47748e+06 -9.44311e-12 2.44533e-11
7.47847e+06 -8.58691e-12 2.44484e-11
7.47946e+06 4.1652e-11 2.44436e-11
7.48045e+06 4.58726e-11 2.44387e-11
7.48144e+06 -8.02913e-13 2.44339e-11
7.48243e+06 5.43139e-11 2.4429e-11
7.48342e+06 9.57812e-12 2.44242e-11
7.48441e+06 3.50155e-11 2.44193e-11
7.4854e+06 3.13491e-11 2.44145e-11
7.48639e+06 3.50013e-11 2.44096e-11
7.48738e+06 9.54969e-12 2.44048e-11
7.48837e+06 9.91918e-12 2.44e-11
7.48936e+06 5.65734e-11 2.43951e-11
7.49035e+06 3.05675e-11 2.43903e-11
7.49134e+06 4.56168e-12 2.43854e-11
7.49233e+06 3.03189e-11 2.43806e-11
7.49332e+06 2.94804e-11 2.43758e-11
7.49431e+06 2.13127e-11 2.43709e-11
7.4953e+06 2.04743e-11 2.43661e-11
7.49629e+06 5.55787e-11 2.43613e-11
7.49728e+06 3.33245e-12 2.43565e-11
7.49827e+06 4.54925e-11 2.43516e-11
7.49926e+06 1.50138e-11 2.43468e-11
7.50025e+06 -5.81224e-12 2.4342e-11
7.50124e+06 3.58114e-11 2.43372e-11
7.50223e+06 4.81037e-12 2.43324e-11
7.50322e+06 2.46736e-11 2.43276e-11
7.50421e+06 3.01839e-11 2.43227e-11
7.5052e+06 -4.74643e-12 2.43179e-11
7.50619e+06 1.11839e-11 2.43131e-11
7.50718e+06 2.71143e-11 2.43083e-11
7.50817e+06 4.86438e-11 2.43035e-11
7.50916e+06 5.85487e-12 2.42987e-11
7.51015e+06 5.03775e-11 2.42939e-11
7.51114e+06 1.49427e-11 2.42891e-11
7.51213e+06 5.33191e-11 2.42843e-11
7.51312e+06 -1.17097e-11 2.42795e-11
7.51411e+06 5.40581e-11 2.42747e-11
7.5151e+06 3.25144e-11 2.42699e-11
7.51609e+06 2.56932e-11 2.42651e-11
7.51708e+06 5.08038e-11 2.42603e-11
7.51807e+06 1.09566e-11 2.42555e-11
7.51906e+06 5.1056e-11 2.42507e-11
7.52005e+06 3.29479e-11 2.42459e-11
7.52104e+06 1.1795e-11 2.42411e-11
7.52203e+06 -6.79279e-12 2.42364e-11
7.52302e+06 2.54552e-11 2.42316e-11
7.52401e+06 3.59712e-11 2.42268e-11
7.525e+06 3.18252e-11 2.4222e-11
7.52599e+06 3.44968e-11 2.42172e-11
7.52698e+06 -6.2812e-12 2.42125e-11
7.52797e+06 2.54943e-11 2.42077e-11
7.52896e+06 5.2637e-11 2.42029e-11
7.52995e+06 7.94387e-12 2.41981e-11
7.53094e+06 1.40759e-11 2.41934e-11
7.53193e+06 2.02078e-11 2.41886e-11
7.53292e+06 5.16138e-11 2.41838e-11
7.53391e+06 5.72982e-11 2.41791e-11
7.5349e+06 3.38787e-11 2.41743e-11
7.53589e+06 1.04592e-11 2.41695e-11
7.53688e+06 3.72893e-11 2.41648e-11
7.53787e+06 3.51434e-11 2.416e-11
7.53886e+06 -1.04166e-11 2.41552e-11
7.53985e+06 1.65414e-11 2.41505e-11
7.54084e+06 4.59721e-11 2.41457e-11
7.54183e+06 -3.49587e-12 2.4141e-11
7.54282e+06 1.9547e-11 2.41362e-11
7.54381e+06 2.08864e-11 2.41315e-11
7.5448e+06 2.22258e-11 2.41267e-11
7.54579e+06 1.19442e-11 2.4122e-11
7.54678e+06 5.62608e-11 2.41172e-11
7.54777e+06 5.71845e-11 2.41125e-11
7.54876e+06 2.90044e-11 2.41077e-11
7.54975e+06 5.77032e-11 2.4103e-11
7.55074e+06 7.43228e-12 2.40983e-11
7.55173e+06 2.96438e-11 2.40935e-11
7.55272e+06 2.27516e-11 2.40888e-11
7.55371e+06 5.0818e-11 2.4084e-11
7.5547e+06 2.57501e-11 2.40793e-11
7.55569e+06 -6.73595e-12 2.40746e-11
7.55668e+06 1.15676e-11 2.40699e-11
7.55767e+06 3.29834e-11 2.40651e-11
7.55866e+06 1.13687e-13 2.40604e-11
7.55965e+06 1.80265e-11 2.40557e-11
7.56064e+06 1.42606e-11 2.40509e-11
7.56163e+06 2.33058e-12 2.40462e-11
7.56262e+06 -9.23706e-12 2.40415e-11
7.56361e+06 3.7403e-11 2.40368e-11
7.5646e+06 2.58353e-11 2.40321e-11
7.56559e+06 5.67084e-11 2.40273e-11
7.56658e+06 4.12399e-11 2.40226e-11
7.56757e+06 3.32072e-11 2.40179e-11
7.56856e+06 5.42784e-11 2.40132e-11
7.56955e+06 6.26699e-12 2.40085e-11
7.57054e+06 4.12044e-11 2.40038e-11
7.57153e+06 3.71614e-12 2.39991e-11
7.57252e+06 1.69926e-11 2.39944e-11
7.57351e+06 5.68434e-11 2.39897e-11
7.5745e+06 1.54614e-11 2.3985e-11
7.57549e+06 3.18323e-12 2.39803e-11
7.57648e+06 1.25624e-11 2.39756e-11
7.57747e+06 2.84217e-13 2.39709e-11
7.57846e+06 3.9222e-11 2.39662e-11
7.57945e+06 2.66098e-11 2.39615e-11
7.58044e+06 3.56479e-11 2.39568e-11
7.58143e+06 4.4686e-11 2.39521e-11
7.58242e+06 7.24754e-12 2.39474e-11
7.58341e+06 3.76019e-11 2.39427e-11
7.5844e+06 1.72093e-11 2.3938e-11
7.58539e+06 2.59206e-11 2.39333e-11
7.58638e+06 4.3471e-11 2.39286e-11
7.58737e+06 1.91882e-11 2.3924e-11
7.58836e+06 2.36966e-12 2.39193e-11
7.58935e+06 7.19069e-12 2.39146e-11
7.59034e+06 6.56541e-12 2.39099e-11
7.59133e+06 1.10774e-11 2.39052e-11
7.59232e+06 1.55893e-11 2.39006e-11
7.59331e+06 2.01013e-11 2.38959e-11
7.5943e+06 -1.34435e-11 2.38912e-11
7.59529e+06 4.15028e-11 2.38865e-11
7.59628e+06 3.82414e-11 2.38819e-11
7.59727e+06 2.08331e-11 2.38772e-11
7.59826e+06 1.27898e-11 2.38725e-11
7.59925e+06 3.47455e-11 2.38679e-11
7.60024e+06 1.34577e-11 2.38632e-11
7.60123e+06 1.37916e-11 2.38586e-11
7.60222e+06 4.64127e-11 2.38539e-11
7.60321e+06 4.64695e-11 2.38492e-11
7.6042e+06 4.65263e-11 2.38446e-11
7.60519e+06 -4.13536e-12 2.38399e-11
7.60618e+06 4.664e-11 2.38353e-11
7.60717e+06 4.62279e-11 2.38306e-11
7.60816e+06 -4.68958e-12 2.3826e-11
7.60915e+06 4.58158e-11 2.38213e-11
7.61014e+06 3.81135e-11 2.38167e-11
7.61113e+06 2.99565e-11 2.3812e-11
7.61212e+06 2.58744e-11 2.38074e-11
7.61311e+06 2.17923e-11 2.38027e-11
7.6141e+06 1.77103e-11 2.37981e-11
7.61509e+06 5.46336e-11 2.37934e-11
7.61608e+06 5.03064e-11 2.37888e-11
7.61707e+06 -4.72156e-12 2.37842e-11
7.61806e+06 -9.04876e-12 2.37795e-11
7.61905e+06 3.55982e-11 2.37749e-11
7.62004e+06 5.65024e-11 2.37703e-11
7.62103e+06 4.83027e-11 2.37656e-11
7.62202e+06 4.0103e-11 2.3761e-11
7.62301e+06 4.22347e-11 2.37564e-11
7.624e+06 1.22213e-11 2.37518e-11
7.62499e+06 5.44844e-11 2.37471e-11
7.62598e+06 1.69535e-11 2.37425e-11
7.62697e+06 -5.88329e-12 2.37379e-11
7.62796e+06 2.86349e-11 2.37333e-11
7.62895e+06 4.90985e-11 2.37286e-11
7.62994e+06 1.13545e-11 2.3724e-11
7.63093e+06 9.47864e-12 2.37194e-11
7.63192e+06 2.60769e-11 2.37148e-11
7.63291e+06 3.5147e-11 2.37102e-11
7.6339e+06 5.17453e-11 2.37056e-11
7.63489e+06 -1.14397e-11 2.3701e-11
7.63588e+06 5.39799e-11 2.36963e-11
7.63687e+06 3.37437e-11 2.36917e-11
7.63786e+06 2.10427e-11 2.36871e-11
7.63885e+06 8.34177e-12 2.36825e-11
7.63984e+06 4.14246e-11 2.36779e-11
7.64083e+06 5.76463e-11 2.36733e-11
7.64182e+06 2.96794e-11 2.36687e-11
7.64281e+06 2.43396e-11 2.36641e-11
7.6438e+06 4.45937e-11 2.36595e-11
7.64479e+06 5.69571e-11 2.36549e-11
7.64578e+06 1.11129e-11 2.36503e-11
7.64677e+06 -5.6275e-12 2.36457e-11
7.64776e+06 4.394e-11 2.36411e-11
7.64875e+06 4.85869e-11 2.36366e-11
7.64974e+06 3.16831e-11 2.3632e-11
7.65073e+06 3.63301e-11 2.36274e-11
7.65172e+06 3.21734e-11 2.36228e-11
7.65271e+06 -1.39835e-11 2.36182e-11
7.6537e+06 1.20508e-11 2.36136e-11
7.65469e+06 1.65414e-11 2.36091e-11
7.65568e+06 -1.61293e-12 2.36045e-11
7.65667e+06 4.96669e-11 2.35999e-11
7.65766e+06 2.87628e-11 2.35953e-11
7.65865e+06 2.93987e-11 2.35907e-11
7.65964e+06 1.29106e-11 2.35862e-11
7.66063e+06 1.34079e-11 2.35816e-11
7.66162e+06 4.30092e-11 2.3577e-11
7.66261e+06 4.35065e-11 2.35725e-11
7.6636e+06 4.40039e-11 2.35679e-11
7.66459e+06 3.12639e-12 2.35633e-11
7.66558e+06 2.88765e-11 2.35588e-11
7.66657e+06 5.46265e-11 2.35542e-11
7.66756e+06 2.97433e-11 2.35496e-11
7.66855e+06 5.16138e-11 2.35451e-11
7.66954e+06 -2.4869e-12 2.35405e-11
7.67053e+06 2.31424e-11 2.3536e-11
7.67152e+06 1.96678e-11 2.35314e-11
7.67251e+06 -1.18803e-11 2.35268e-11
7.6735e+06 1.36424e-11 2.35223e-11
7.67449e+06 5.30918e-11 2.35177e-11
7.67548e+06 2.79954e-11 2.35132e-11
7.67647e+06 1.37703e-11 2.35086e-11
7.67746e+06 3.5449e-11 2.35041e-11
7.67845e+06 2.80238e-11 2.34996e-11
7.67944e+06 4.97025e-11 2.3495e-11
7.68043e+06 6.29541e-12 2.34905e-11
7.68142e+06 4.93898e-11 2.34859e-11
7.68241e+06 -8.73257e-12 2.34814e-11
7.6834e+06 3.43618e-11 2.34768e-11
7.68439e+06 3.06386e-11 2.34723e-11
7.68538e+06 1.92841e-11 2.34678e-11
7.68637e+06 -1.35714e-11 2.34632e-11
7.68736e+06 3.32818e-11 2.34587e-11
7.68835e+06 5.02922e-11 2.34542e-11
7.68934e+06 -4.12115e-12 2.34497e-11
7.69033e+06 3.50511e-11 2.34451e-11
7.69132e+06 2.36255e-11 2.34406e-11
7.69231e+06 4.57021e-11 2.34361e-11
7.6933e+06 5.57066e-11 2.34315e-11
7.69429e+06 -6.36646e-12 2.3427e-11
7.69528e+06 1.1255e-11 2.34225e-11
7.69627e+06 2.12594e-11 2.3418e-11
7.69726e+06 4.07283e-11 2.34135e-11
7.69825e+06 3.30331e-11 2.3409e-11
7.69924e+06 1.77174e-11 2.34044e-11
7.70023e+06 3.15055e-11 2.33999e-11
7.70122e+06 1.30314e-11 2.33954e-11
7.70221e+06 -2.32347e-12 2.33909e-11
7.7032e+06 3.29017e-11 2.33864e-11
7.70419e+06 4.66507e-11 2.33819e-11
7.70518e+06 4.72724e-11 2.33774e-11
7.70617e+06 1.04237e-11 2.33729e-11
7.70716e+06 4.56168e-11 2.33684e-11
7.70815e+06 1.13332e-12 2.33639e-11
7.70914e+06 -2.71427e-12 2.33594e-11
7.71013e+06 2.86491e-11 2.33549e-11
7.71112e+06 3.85469e-11 2.33504e-11
7.71211e+06 4.84448e-11 2.33459e-11
7.7131e+06 -1.26192e-11 2.33414e-11
7.71409e+06 -2.72848e-12 2.33369e-11
7.71508e+06 5.00791e-11 2.33324e-11
7.71607e+06 3.0866e-11 2.33279e-11
7.71706e+06 3.79572e-11 2.33234e-11
7.71805e+06 4.40252e-11 2.33189e-11
7.71904e+06 5.00933e-11 2.33144e-11
7.72003e+06 5.60263e-12 2.331e-11
7.72102e+06 4.23697e-11 2.33055e-11
7.72201e+06 4.07923e-11 2.3301e-11
7.723e+06 -3.68061e-12 2.32965e-11
7.72399e+06 2.38458e-11 2.3292e-11
7.72498e+06 2.99245e-11 2.32876e-11
7.72597e+06 5.69287e-11 2.32831e-11
7.72696e+06 3.39284e-11 2.32786e-11
7.72795e+06 1.09281e-11 2.32741e-11
7.72894e+06 9.36851e-12 2.32697e-11
7.72993e+06 4.02878e-11 2.32652e-11
7.73092e+06 1.34719e-11 2.32607e-11
7.73191e+06 1.57598e-11 2.32563e-11
7.7329e+06 1.80478e-11 2.32518e-11
7.73389e+06 4.20641e-11 2.32473e-11
7.73488e+06 3.67208e-11 2.32429e-11
7.73587e+06 3.13776e-11 2.32384e-11
7.73686e+06 3.37081e-11 2.32339e-11
7.73785e+06 -3.7943e-12 2.32295e-11
7.73884e+06 1.61506e-11 2.3225e-11
7.73983e+06 4.3773e-11 2.32206e-11
7.74082e+06 1.31877e-11 2.32161e-11
7.74181e+06 -2.37321e-12 2.32117e-11
7.7428e+06 -3.7943e-12 2.32072e-11
7.74379e+06 1.62039e-11 2.32028e-11
7.74478e+06 3.62022e-11 2.31983e-11
7.74577e+06 4.78906e-11 2.31939e-11
7.74676e+06 3.88525e-11 2.31894e-11
7.74775e+06 2.98144e-11 2.3185e-11
7.74874e+06 4.98801e-11 2.31805e-11
7.74973e+06 4.04157e-11 2.31761e-11
7.75072e+06 1.38556e-11 2.31716e-11
7.75171e+06 3.01128e-11 2.31672e-11
7.7527e+06 2.49614e-11 2.31628e-11
7.75369e+06 4.12186e-11 2.31583e-11
7.75468e+06 1.36993e-11 2.31539e-11
7.75567e+06 5.14433e-11 2.31495e-11
7.75666e+06 4.63842e-11 2.3145e-11
7.75765e+06 3.36229e-11 2.31406e-11
7.75864e+06 3.18465e-11 2.31362e-11
7.75963e+06 2.29861e-11 2.31317e-11
7.76062e+06 1.41256e-11 2.31273e-11
7.76161e+06 5.57669e-11 2.31229e-11
7.7626e+06 -1.08571e-11 2.31185e-11
7.76359e+06 3.08873e-11 2.31141e-11
7.76458e+06 2.2137e-11 2.31096e-11
7.76557e+06 3.47775e-11 2.31052e-11
7.76656e+06 3.68914e-11 2.31008e-11
7.76755e+06 2.43432e-11 2.30964e-11
7.76854e+06 1.1795e-11 2.3092e-11
7.76953e+06 2.83507e-11 2.30875e-11
7.77052e+06 1.01181e-11 2.30831e-11
7.77151e+06 4.04583e-11 2.30787e-11
7.7725e+06 2.8038e-11 2.30743e-11
7.77349e+06 3.6998e-11 2.30699e-11
7.77448e+06 -1.18234e-11 2.30655e-11
7.77547e+06 -2.72848e-12 2.30611e-11
7.77646e+06 6.36646e-12 2.30567e-11
7.77745e+06 1.54614e-11 2.30523e-11
7.77844e+06 3.39639e-12 2.30479e-11
7.77943e+06 8.69704e-12 2.30435e-11
7.78042e+06 4.31015e-11 2.30391e-11
7.78141e+06 2.70326e-11 2.30347e-11
7.7824e+06 -2.224e-12 2.30303e-11
7.78339e+06 5.36957e-11 2.30259e-11
7.78438e+06 8.68283e-12 2.30215e-11
7.78537e+06 1.41362e-11 2.30171e-11
7.78636e+06 1.95897e-11 2.30127e-11
7.78735e+06 3.69766e-11 2.30083e-11
7.78834e+06 9.53548e-12 2.3004e-11
7.78933e+06 1.89431e-11 2.29996e-11
7.79032e+06 -7.53175e-13 2.29952e-11
7.79131e+06 1.1255e-11 2.29908e-11
7.7923e+06 1.30882e-11 2.29864e-11
7.79329e+06 1.49214e-11 2.2982e-11
7.79428e+06 1.67546e-11 2.29777e-11
7.79527e+06 4.88853e-11 2.29733e-11
7.79626e+06 4.54747e-13 2.29689e-11
7.79725e+06 5.29212e-11 2.29645e-11
7.79824e+06 2.58353e-11 2.29602e-11
7.79923e+06 4.30731e-11 2.29558e-11
7.80022e+06 4.90701e-11 2.29514e-11
7.80121e+06 2.59632e-11 2.29471e-11
7.8022e+06 2.41975e-11 2.29427e-11
7.80319e+06 -3.20455e-12 2.29383e-11
7.80418e+06 -4.76774e-12 2.2934e-11
7.80517e+06 -6.33094e-12 2.29296e-11
7.80616e+06 -7.89413e-12 2.29252e-11
7.80715e+06 -7.61702e-12 2.29209e-11
7.80814e+06 4.52474e-11 2.29165e-11
7.80913e+06 3.99041e-11 2.29122e-11
7.81012e+06 1.32303e-11 2.29078e-11
7.81111e+06 6.0254e-12 2.29034e-11
7.8121e+06 5.13296e-11 2.28991e-11
7.81309e+06 -4.22062e-12 2.28947e-11
7.81408e+06 -9.34364e-12 2.28904e-11
7.81507e+06 1.46372e-11 2.2886e-11
7.81606e+06 2.06768e-12 2.28817e-11
7.81705e+06 4.35918e-11 2.28773e-11
7.81804e+06 1.33724e-11 2.2873e-11
7.81903e+06 3.35767e-11 2.28687e-11
7.82002e+06 3.91935e-11 2.28643e-11
7.82101e+06 3.0532e-11 2.286e-11
7.822e+06 5.09743e-11 2.28556e-11
7.82299e+06 4.23128e-11 2.28513e-11
7.82398e+06 -3.33955e-12 2.2847e-11
7.82497e+06 3.86606e-11 2.28426e-11
7.82596e+06 8.94573e-12 2.28383e-11
7.82695e+06 2.18421e-11 2.2834e-11
7.82794e+06 3.09797e-11 2.28296e-11
7.82893e+06 -2.50111e-12 2.28253e-11
7.82992e+06 1.4424e-11 2.2821e-11
7.83091e+06 3.13491e-11 2.28166e-11
7.8319e+06 4.89564e-11 2.28123e-11
7.83289e+06 -5.54223e-12 2.2808e-11
7.83388e+06 5.42428e-11 2.28037e-11
7.83487e+06 2.10392e-11 2.27993e-11
7.83586e+06 4.26965e-11 2.2795e-11
7.83685e+06 5.61258e-11 2.27907e-11
7.83784e+06 4.04512e-11 2.27864e-11
7.83883e+06 3.2589e-11 2.27821e-11
7.83982e+06 -8.46967e-12 2.27778e-11
7.84081e+06 5.56355e-11 2.27734e-11
7.8418e+06 -1.01394e-11 2.27691e-11
7.84279e+06 5.39657e-11 2.27648e-11
7.84378e+06 3.85789e-11 2.27605e-11
7.84477e+06 -1.03881e-11 2.27562e-11
7.84576e+06 2.86704e-11 2.27519e-11
7.84675e+06 9.52127e-12 2.27476e-11
7.84774e+06 2.72991e-11 2.27433e-11
7.84873e+06 5.01075e-11 2.2739e-11
7.84972e+06 3.12639e-11 2.27347e-11
7.85071e+06 2.02505e-11 2.27304e-11
7.8517e+06 3.05107e-11 2.27261e-11
7.85269e+06 2.44427e-12 2.27218e-11
7.85368e+06 3.42908e-11 2.27175e-11
7.85467e+06 3.70335e-11 2.27132e-11
7.85566e+06 2.63469e-11 2.27089e-11
7.85665e+06 7.42517e-12 2.27046e-11
7.85764e+06 3.55129e-11 2.27003e-11
7.85863e+06 2.10747e-11 2.2696e-11
7.85962e+06 2.78995e-11 2.26917e-11
7.86061e+06 -7.97939e-12 2.26874e-11
7.8616e+06 -8.17124e-13 2.26832e-11
7.86259e+06 6.34515e-12 2.26789e-11
7.86358e+06 3.47633e-11 2.26746e-11
7.86457e+06 -3.55271e-13 2.26703e-11
7.86556e+06 3.05533e-12 2.2666e-11
7.86655e+06 3.55698e-11 2.26618e-11
7.86754e+06 9.87654e-12 2.26575e-11
7.86853e+06 4.58158e-11 2.26532e-11
7.86952e+06 -7.67386e-13 2.26489e-11
7.87051e+06 5.33475e-11 2.26447e-11
7.8715e+06 2.80096e-11 2.26404e-11
7.87249e+06 3.17755e-11 2.26361e-11
7.87348e+06 5.92593e-12 2.26318e-11
7.87447e+06 5.62892e-11 2.26276e-11
7.87546e+06 5.6307e-11 2.26233e-11
7.87645e+06 3.5083e-11 2.2619e-11
7.87744e+06 3.48237e-11 2.26148e-11
7.87843e+06 6.11067e-12 2.26105e-11
7.87942e+06 3.56053e-11 2.26063e-11
7.88041e+06 6.89226e-12 2.2602e-11
7.8814e+06 -1.36993e-11 2.25977e-11
7.88239e+06 1.20508e-11 2.25935e-11
7.88338e+06 8.69704e-12 2.25892e-11
7.88437e+06 3.44471e-11 2.2585e-11
7.88536e+06 5.68434e-12 2.25807e-11
7.88635e+06 5.30491e-11 2.25765e-11
7.88734e+06 2.09823e-11 2.25722e-11
7.88833e+06 4.71232e-11 2.2568e-11
7.88932e+06 3.16618e-11 2.25637e-11
7.89031e+06 2.91038e-11 2.25595e-11
7.8913e+06 5.56497e-11 2.25552e-11
7.89229e+06 2.39879e-11 2.2551e-11
7.89328e+06 1.28964e-11 2.25467e-11
7.89427e+06 6.60094e-12 2.25425e-11
7.89526e+06 5.06226e-11 2.25383e-11
7.89625e+06 4.43272e-11 2.2534e-11
7.89724e+06 6.46594e-13 2.25298e-11
7.89823e+06 4.50839e-11 2.25255e-11
7.89922e+06 -1.10987e-11 2.25213e-11
7.90021e+06 3.33387e-11 2.25171e-11
7.9012e+06 5.68434e-11 2.25128e-11
7.90219e+06 -3.06954e-12 2.25086e-11
7.90318e+06 8.52651e-12 2.25044e-11
7.90417e+06 2.80238e-11 2.25002e-11
7.90516e+06 4.75211e-11 2.24959e-11
7.90615e+06 -2.54374e-12 2.24917e-11
7.90714e+06 -1.17097e-11 2.24875e-11
